ArrDelay,Distance,ctime,cwday,cdate
22.0,1597,240.0,308,280
15.0,1597,240.0,0,280
15.0,1597,240.0,51,280
73.0,1597,240.0,102,280
48.0,1597,240.0,154,290
6.0,1597,240.0,205,290
27.0,1597,240.0,257,290
37.0,1597,240.0,0,290
28.0,1597,240.0,102,290
16.0,1597,240.0,154,290
57.0,1597,240.0,205,290
24.0,1597,240.0,257,290
38.0,1597,240.0,308,290
38.0,1597,240.0,0,300
4.0,1597,240.0,51,300
14.0,1597,240.0,102,300
15.0,1597,240.0,154,300
21.0,1597,240.0,205,300
18.0,1597,240.0,257,300
44.0,1090,210.0,205,270
8.0,1090,210.0,0,280
21.0,1090,210.0,51,280
11.0,1090,210.0,102,280
4.0,1090,210.0,205,280
22.0,1090,210.0,308,280
212.0,1090,210.0,0,280
19.0,1090,210.0,51,280
19.0,1090,210.0,0,290
28.0,1090,210.0,51,290
69.0,1090,210.0,308,290
13.0,1090,210.0,102,300
10.0,1090,210.0,154,300
16.0,1090,210.0,205,300
18.0,1597,315.0,154,270
35.0,1597,315.0,257,270
39.0,1597,315.0,51,280
2.0,1597,315.0,154,280
22.0,1597,315.0,205,280
34.0,1597,315.0,308,280
20.0,1597,315.0,0,280
21.0,1597,315.0,51,280
26.0,1597,315.0,154,290
20.0,1597,315.0,205,290
7.0,1597,315.0,0,290
19.0,1597,315.0,51,290
4.0,1597,315.0,154,290
60.0,1597,315.0,205,290
36.0,1597,315.0,257,290
68.0,1597,315.0,308,290
61.0,1597,315.0,0,300
32.0,1597,315.0,102,300
22.0,1597,315.0,205,300
13.0,1597,315.0,257,300
4.0,1005,210.0,51,280
9.0,1005,210.0,205,290
1.0,1005,210.0,205,290
20.0,1005,210.0,308,290
47.0,1090,330.0,257,270
39.0,1090,330.0,102,280
17.0,1090,330.0,205,280
4.0,1090,330.0,257,280
25.0,1090,330.0,154,290
68.0,1090,330.0,205,290
15.0,1090,330.0,257,290
31.0,1090,330.0,308,290
53.0,1090,330.0,0,290
47.0,1090,330.0,51,290
34.0,1090,330.0,154,290
82.0,1090,330.0,308,290
36.0,1090,330.0,102,300
1.0,1090,330.0,154,300
14.0,1090,330.0,205,300
2.0,1090,330.0,257,300
300.0,740,270.0,308,290
48.0,187,225.0,154,270
9.0,187,270.0,154,270
11.0,187,330.0,154,270
138.0,187,285.0,154,270
26.0,267,255.0,154,270
9.0,267,135.0,154,270
97.0,301,300.0,154,270
4.0,301,315.0,154,270
13.0,2465,300.0,154,270
3.0,228,270.0,154,270
19.0,228,315.0,154,270
16.0,829,285.0,154,270
18.0,2248,285.0,154,270
8.0,2248,345.0,154,270
1.0,2248,315.0,154,270
4.0,2465,300.0,154,270
10.0,2465,285.0,154,270
12.0,944,285.0,154,270
11.0,944,330.0,154,270
19.0,944,270.0,154,270
10.0,2576,315.0,154,270
61.0,1028,315.0,154,270
19.0,2153,285.0,154,270
9.0,340,270.0,154,270
2.0,274,225.0,154,270
17.0,264,315.0,154,270
25.0,1074,195.0,154,270
19.0,1074,300.0,154,270
10.0,2446,300.0,154,270
3.0,2446,240.0,154,270
12.0,2421,255.0,154,270
8.0,2569,90.0,154,270
3.0,1989,225.0,154,270
23.0,1005,315.0,154,270
11.0,187,225.0,205,270
7.0,187,105.0,205,270
4.0,187,270.0,205,270
5.0,267,105.0,205,270
18.0,267,255.0,205,270
39.0,301,300.0,205,270
14.0,2465,255.0,205,270
11.0,541,285.0,205,270
9.0,1069,300.0,205,270
3.0,1069,330.0,205,270
16.0,1428,300.0,205,270
21.0,228,270.0,205,270
7.0,2248,225.0,205,270
3.0,2465,255.0,205,270
10.0,2465,285.0,205,270
26.0,944,285.0,205,270
9.0,944,270.0,205,270
50.0,944,240.0,205,270
50.0,1028,345.0,205,270
21.0,1028,315.0,205,270
114.0,2454,120.0,205,270
2.0,2153,285.0,205,270
8.0,274,225.0,205,270
52.0,426,285.0,205,270
12.0,288,270.0,205,270
24.0,264,315.0,205,270
24.0,1074,300.0,205,270
2.0,2446,75.0,205,270
3.0,2421,75.0,205,270
13.0,2586,315.0,205,270
2.0,209,120.0,205,270
25.0,209,270.0,205,270
2.0,187,225.0,257,270
9.0,187,105.0,257,270
4.0,187,150.0,257,270
32.0,187,270.0,257,270
7.0,267,255.0,257,270
40.0,301,270.0,257,270
2.0,301,315.0,257,270
31.0,301,240.0,257,270
13.0,2465,300.0,257,270
22.0,2465,75.0,257,270
3.0,541,225.0,257,270
5.0,1069,255.0,257,270
25.0,228,270.0,257,270
31.0,829,285.0,257,270
10.0,2248,285.0,257,270
6.0,2465,75.0,257,270
12.0,944,285.0,257,270
12.0,944,270.0,257,270
3.0,1028,315.0,257,270
13.0,2153,285.0,257,270
4.0,340,270.0,257,270
23.0,274,285.0,257,270
26.0,426,285.0,257,270
17.0,288,270.0,257,270
3.0,264,315.0,257,270
14.0,264,255.0,257,270
5.0,264,120.0,257,270
5.0,2446,300.0,257,270
3.0,2446,240.0,257,270
3.0,2586,240.0,257,270
59.0,209,210.0,257,270
2.0,209,270.0,257,270
1.0,209,105.0,257,270
6.0,1005,315.0,257,270
51.0,187,225.0,308,270
157.0,187,135.0,308,270
25.0,187,150.0,308,270
34.0,541,135.0,308,270
30.0,1069,210.0,308,270
32.0,1069,330.0,308,270
3.0,944,210.0,308,270
42.0,944,270.0,308,270
6.0,1028,180.0,308,270
14.0,1617,135.0,308,270
231.0,274,180.0,308,270
12.0,264,105.0,308,270
4.0,1597,210.0,308,270
138.0,1989,225.0,308,270
98.0,209,270.0,308,270
17.0,209,105.0,308,270
6.0,1522,270.0,0,280
13.0,1522,315.0,0,280
12.0,187,225.0,0,280
43.0,187,270.0,0,280
40.0,187,285.0,0,280
3.0,267,180.0,0,280
11.0,267,255.0,0,280
32.0,301,300.0,0,280
24.0,301,270.0,0,280
43.0,301,315.0,0,280
65.0,301,240.0,0,280
5.0,2465,225.0,0,280
36.0,2465,255.0,0,280
188.0,2465,300.0,0,280
51.0,541,315.0,0,280
9.0,541,225.0,0,280
17.0,541,285.0,0,280
42.0,1069,300.0,0,280
50.0,1069,210.0,0,280
25.0,1069,330.0,0,280
40.0,1069,255.0,0,280
71.0,1428,300.0,0,280
16.0,228,270.0,0,280
19.0,228,315.0,0,280
29.0,829,195.0,0,280
21.0,829,285.0,0,280
12.0,2248,225.0,0,280
35.0,2248,285.0,0,280
16.0,2248,315.0,0,280
27.0,2465,300.0,0,280
6.0,2465,255.0,0,280
59.0,2465,285.0,0,280
89.0,944,285.0,0,280
2.0,944,210.0,0,280
19.0,944,270.0,0,280
85.0,944,240.0,0,280
9.0,1182,315.0,0,280
3.0,2576,225.0,0,280
22.0,2576,315.0,0,280
27.0,740,285.0,0,280
15.0,1028,345.0,0,280
15.0,1028,315.0,0,280
49.0,2153,285.0,0,280
49.0,340,270.0,0,280
84.0,274,285.0,0,280
57.0,426,240.0,0,280
37.0,426,285.0,0,280
67.0,288,270.0,0,280
55.0,264,315.0,0,280
49.0,264,255.0,0,280
38.0,1074,300.0,0,280
75.0,2446,300.0,0,280
22.0,2446,75.0,0,280
12.0,2421,75.0,0,280
1.0,2586,240.0,0,280
20.0,2586,315.0,0,280
3.0,1989,225.0,0,280
7.0,1041,210.0,0,280
18.0,209,210.0,0,280
54.0,209,270.0,0,280
9.0,1005,315.0,0,280
6.0,187,105.0,51,280
14.0,187,180.0,51,280
16.0,187,270.0,51,280
18.0,1576,210.0,51,280
4.0,267,105.0,51,280
4.0,301,210.0,51,280
4.0,301,315.0,51,280
4.0,2465,75.0,51,280
4.0,541,225.0,51,280
160.0,228,180.0,51,280
1.0,2465,300.0,51,280
3.0,2465,255.0,51,280
5.0,2465,285.0,51,280
6.0,2465,75.0,51,280
39.0,944,210.0,51,280
11.0,340,270.0,51,280
9.0,274,180.0,51,280
19.0,426,240.0,51,280
4.0,264,180.0,51,280
5.0,2446,75.0,51,280
24.0,2586,90.0,51,280
20.0,1597,165.0,51,280
20.0,1597,255.0,51,280
16.0,1597,210.0,51,280
10.0,209,270.0,51,280
27.0,209,105.0,51,280
22.0,1005,315.0,51,280
35.0,1005,180.0,51,280
2.0,1522,270.0,102,280
17.0,187,105.0,102,280
67.0,187,135.0,102,280
1.0,187,150.0,102,280
15.0,187,285.0,102,280
10.0,1576,135.0,102,280
20.0,267,255.0,102,280
9.0,2465,225.0,102,280
7.0,2465,255.0,102,280
3.0,1069,210.0,102,280
1.0,1069,180.0,102,280
5.0,228,105.0,102,280
11.0,2248,285.0,102,280
8.0,2465,75.0,102,280
23.0,944,210.0,102,280
5.0,1028,180.0,102,280
20.0,1617,135.0,102,280
11.0,288,105.0,102,280
1.0,264,105.0,102,280
10.0,2446,300.0,102,280
13.0,2446,240.0,102,280
2.0,2569,90.0,102,280
1.0,1597,165.0,102,280
5.0,1597,210.0,102,280
80.0,187,285.0,154,280
39.0,267,255.0,154,280
70.0,301,150.0,154,280
17.0,301,300.0,154,280
17.0,301,270.0,154,280
2.0,301,240.0,154,280
8.0,2465,75.0,154,280
11.0,541,285.0,154,280
17.0,1069,300.0,154,280
5.0,1069,255.0,154,280
1.0,1069,180.0,154,280
19.0,1428,300.0,154,280
13.0,2248,285.0,154,280
8.0,2465,285.0,154,280
16.0,944,285.0,154,280
5.0,944,270.0,154,280
5.0,944,240.0,154,280
214.0,740,225.0,154,280
21.0,740,285.0,154,280
4.0,340,165.0,154,280
5.0,340,270.0,154,280
4.0,1617,135.0,154,280
3.0,426,165.0,154,280
6.0,426,285.0,154,280
4.0,288,165.0,154,280
9.0,264,255.0,154,280
8.0,1074,300.0,154,280
6.0,1597,165.0,154,280
19.0,1597,210.0,154,280
138.0,209,210.0,154,280
37.0,209,270.0,154,280
8.0,187,105.0,205,280
36.0,187,285.0,205,280
5.0,1576,135.0,205,280
2.0,267,105.0,205,280
7.0,267,180.0,205,280
4.0,267,255.0,205,280
324.0,267,135.0,205,280
2.0,301,300.0,205,280
7.0,301,270.0,205,280
6.0,301,195.0,205,280
3.0,301,105.0,205,280
4.0,2465,75.0,205,280
21.0,541,315.0,205,280
25.0,1069,210.0,205,280
52.0,1069,330.0,205,280
7.0,1069,255.0,205,280
1.0,1069,180.0,205,280
11.0,228,105.0,205,280
15.0,228,270.0,205,280
28.0,2248,75.0,205,280
5.0,944,195.0,205,280
39.0,944,330.0,205,280
16.0,944,270.0,205,280
3.0,1182,315.0,205,280
43.0,1028,345.0,205,280
5.0,340,165.0,205,280
7.0,274,105.0,205,280
30.0,274,225.0,205,280
4.0,426,285.0,205,280
13.0,288,105.0,205,280
20.0,2446,75.0,205,280
33.0,2421,75.0,205,280
2.0,2421,255.0,205,280
1.0,2586,315.0,205,280
2.0,1597,165.0,205,280
3.0,1597,255.0,205,280
16.0,1005,315.0,205,280
26.0,187,225.0,257,280
28.0,187,135.0,257,280
1.0,187,150.0,257,280
10.0,187,180.0,257,280
21.0,187,270.0,257,280
9.0,187,285.0,257,280
3.0,1576,135.0,257,280
48.0,301,150.0,257,280
26.0,301,240.0,257,280
53.0,1069,255.0,257,280
19.0,1069,180.0,257,280
13.0,944,285.0,257,280
22.0,944,210.0,257,280
39.0,944,165.0,257,280
47.0,1028,345.0,257,280
30.0,1028,180.0,257,280
2.0,1028,315.0,257,280
4.0,274,285.0,257,280
7.0,274,120.0,257,280
24.0,2421,255.0,257,280
2.0,1005,315.0,257,280
11.0,187,225.0,308,280
8.0,187,150.0,308,280
13.0,1576,210.0,308,280
5.0,267,255.0,308,280
26.0,301,240.0,308,280
2.0,1069,210.0,308,280
15.0,1069,180.0,308,280
2.0,1428,300.0,308,280
17.0,228,180.0,308,280
13.0,2248,285.0,308,280
1.0,944,270.0,308,280
13.0,740,285.0,308,280
4.0,1028,345.0,308,280
148.0,1597,255.0,308,280
2.0,209,270.0,308,280
9.0,209,105.0,308,280
3.0,1005,150.0,308,280
6.0,1522,270.0,0,280
21.0,187,225.0,0,280
2.0,187,270.0,0,280
46.0,187,285.0,0,280
1.0,1576,210.0,0,280
10.0,267,255.0,0,280
19.0,301,300.0,0,280
20.0,301,270.0,0,280
5.0,301,240.0,0,280
20.0,2465,300.0,0,280
48.0,541,315.0,0,280
67.0,541,285.0,0,280
55.0,1069,300.0,0,280
10.0,1428,300.0,0,280
47.0,228,315.0,0,280
3.0,829,120.0,0,280
65.0,829,285.0,0,280
17.0,2248,225.0,0,280
1.0,2248,105.0,0,280
8.0,2465,300.0,0,280
78.0,944,285.0,0,280
2.0,944,120.0,0,280
5.0,944,270.0,0,280
19.0,944,165.0,0,280
34.0,944,240.0,0,280
2.0,1182,165.0,0,280
4.0,740,225.0,0,280
24.0,740,285.0,0,280
20.0,1028,315.0,0,280
1.0,2153,285.0,0,280
23.0,340,270.0,0,280
43.0,274,285.0,0,280
31.0,426,285.0,0,280
34.0,288,270.0,0,280
31.0,264,315.0,0,280
7.0,264,255.0,0,280
42.0,1074,300.0,0,280
9.0,2446,240.0,0,280
44.0,2421,75.0,0,280
52.0,2421,255.0,0,280
11.0,2586,315.0,0,280
34.0,1989,225.0,0,280
36.0,209,270.0,0,280
3.0,1005,315.0,0,280
63.0,1005,210.0,0,280
23.0,187,225.0,51,280
9.0,187,180.0,51,280
4.0,1576,135.0,51,280
5.0,1576,210.0,51,280
50.0,267,255.0,51,280
31.0,301,240.0,51,280
1.0,1069,300.0,51,280
29.0,1069,210.0,51,280
4.0,1069,135.0,51,280
1.0,1069,330.0,51,280
66.0,1069,255.0,51,280
35.0,228,270.0,51,280
7.0,829,120.0,51,280
5.0,944,285.0,51,280
29.0,944,210.0,51,280
1.0,944,120.0,51,280
62.0,944,330.0,51,280
3.0,944,165.0,51,280
18.0,944,240.0,51,280
20.0,1182,165.0,51,280
3.0,2576,315.0,51,280
65.0,1028,345.0,51,280
7.0,1028,120.0,51,280
3.0,1028,165.0,51,280
17.0,1028,315.0,51,280
5.0,426,240.0,51,280
206.0,426,285.0,51,280
3.0,264,315.0,51,280
18.0,1074,195.0,51,280
2.0,1074,150.0,51,280
13.0,2586,240.0,51,280
1.0,2586,315.0,51,280
22.0,1597,210.0,51,280
6.0,1041,210.0,51,280
6.0,209,270.0,51,280
1.0,187,225.0,102,280
20.0,187,135.0,102,280
1.0,267,105.0,102,280
75.0,301,165.0,102,280
62.0,1626,75.0,102,280
6.0,1069,210.0,102,280
11.0,1069,135.0,102,280
2.0,1069,330.0,102,280
38.0,228,270.0,102,280
5.0,944,285.0,102,280
1.0,944,195.0,102,280
7.0,944,210.0,102,280
15.0,944,330.0,102,280
7.0,944,165.0,102,280
3.0,944,165.0,102,280
23.0,944,240.0,102,280
3.0,1182,195.0,102,280
4.0,1182,315.0,102,280
1.0,740,285.0,102,280
2.0,274,285.0,102,280
24.0,426,240.0,102,280
7.0,264,315.0,102,280
10.0,1074,195.0,102,280
14.0,1597,315.0,102,280
18.0,1041,210.0,102,280
10.0,1005,240.0,102,280
10.0,1522,165.0,154,290
18.0,187,150.0,154,290
12.0,1576,135.0,154,290
8.0,267,180.0,154,290
5.0,1069,255.0,154,290
1.0,1428,195.0,154,290
22.0,1428,300.0,154,290
42.0,2248,345.0,154,290
29.0,2465,285.0,154,290
33.0,1182,315.0,154,290
31.0,740,285.0,154,290
15.0,1028,345.0,154,290
15.0,1028,165.0,154,290
1.0,1028,180.0,154,290
63.0,1028,315.0,154,290
552.0,2153,285.0,154,290
9.0,340,270.0,154,290
14.0,1617,135.0,154,290
2.0,274,120.0,154,290
13.0,1597,315.0,154,290
143.0,1597,165.0,154,290
77.0,1597,255.0,154,290
5.0,1597,210.0,154,290
18.0,1522,270.0,205,290
5.0,1522,315.0,205,290
3.0,187,105.0,205,290
6.0,187,150.0,205,290
30.0,187,270.0,205,290
13.0,267,105.0,205,290
25.0,267,255.0,205,290
67.0,301,300.0,205,290
22.0,301,270.0,205,290
29.0,301,210.0,205,290
29.0,301,315.0,205,290
169.0,301,180.0,205,290
12.0,2465,300.0,205,290
69.0,2465,75.0,205,290
32.0,541,285.0,205,290
6.0,1069,300.0,205,290
9.0,1069,255.0,205,290
4.0,228,315.0,205,290
27.0,829,285.0,205,290
39.0,2248,285.0,205,290
22.0,2248,315.0,205,290
2.0,2465,255.0,205,290
14.0,944,285.0,205,290
3.0,944,210.0,205,290
5.0,1182,315.0,205,290
47.0,740,285.0,205,290
156.0,1028,345.0,205,290
28.0,1028,120.0,205,290
6.0,1028,165.0,205,290
4.0,1028,180.0,205,290
31.0,1028,315.0,205,290
22.0,2454,120.0,205,290
19.0,2153,285.0,205,290
22.0,340,270.0,205,290
18.0,274,180.0,205,290
16.0,426,285.0,205,290
5.0,288,105.0,205,290
17.0,288,270.0,205,290
26.0,264,315.0,205,290
2.0,264,120.0,205,290
8.0,1074,300.0,205,290
8.0,2586,315.0,205,290
24.0,2586,90.0,205,290
11.0,2569,90.0,205,290
6.0,1597,210.0,205,290
11.0,2521,120.0,205,290
13.0,1041,210.0,205,290
50.0,209,270.0,205,290
26.0,209,180.0,205,290
27.0,1005,315.0,205,290
8.0,1005,210.0,205,290
1.0,1005,180.0,205,290
2.0,187,105.0,257,290
16.0,187,285.0,257,290
31.0,267,105.0,257,290
6.0,267,255.0,257,290
6.0,301,240.0,257,290
17.0,2465,300.0,257,290
19.0,1069,300.0,257,290
14.0,1069,210.0,257,290
52.0,1069,330.0,257,290
129.0,1069,180.0,257,290
13.0,2248,225.0,257,290
19.0,2248,285.0,257,290
1.0,2465,300.0,257,290
15.0,944,210.0,257,290
6.0,1182,195.0,257,290
15.0,740,285.0,257,290
66.0,1028,345.0,257,290
5.0,2153,285.0,257,290
60.0,2153,105.0,257,290
9.0,340,270.0,257,290
7.0,274,105.0,257,290
38.0,274,285.0,257,290
3.0,264,315.0,257,290
11.0,264,120.0,257,290
41.0,1074,195.0,257,290
6.0,2586,315.0,257,290
6.0,1989,225.0,257,290
12.0,1005,315.0,257,290
1.0,1522,270.0,308,290
73.0,187,225.0,308,290
2.0,187,135.0,308,290
10.0,267,105.0,308,290
1.0,301,270.0,308,290
83.0,301,315.0,308,290
1.0,301,195.0,308,290
2.0,1069,210.0,308,290
18.0,829,285.0,308,290
5.0,2465,75.0,308,290
2.0,340,165.0,308,290
1.0,274,105.0,308,290
89.0,274,120.0,308,290
7.0,264,255.0,308,290
3.0,209,210.0,308,290
20.0,209,105.0,308,290
16.0,1522,165.0,0,290
87.0,1522,315.0,0,290
51.0,187,225.0,0,290
18.0,187,135.0,0,290
17.0,187,180.0,0,290
27.0,187,285.0,0,290
10.0,267,105.0,0,290
26.0,301,210.0,0,290
12.0,301,240.0,0,290
29.0,1069,330.0,0,290
4.0,1428,195.0,0,290
3.0,829,195.0,0,290
1.0,2248,225.0,0,290
9.0,944,285.0,0,290
6.0,944,195.0,0,290
34.0,944,210.0,0,290
2.0,944,330.0,0,290
29.0,944,240.0,0,290
7.0,1028,345.0,0,290
6.0,340,165.0,0,290
6.0,274,105.0,0,290
6.0,274,285.0,0,290
18.0,264,315.0,0,290
1.0,264,255.0,0,290
20.0,264,120.0,0,290
1.0,1074,300.0,0,290
5.0,2421,255.0,0,290
20.0,2586,90.0,0,290
33.0,1597,210.0,0,290
16.0,209,105.0,0,290
19.0,1005,315.0,0,290
11.0,187,225.0,51,290
2.0,187,135.0,51,290
7.0,1576,135.0,51,290
5.0,267,105.0,51,290
84.0,301,165.0,51,290
13.0,1069,330.0,51,290
8.0,228,105.0,51,290
284.0,228,180.0,51,290
8.0,228,270.0,51,290
1.0,829,285.0,51,290
2.0,2248,285.0,51,290
12.0,2248,345.0,51,290
2.0,944,285.0,51,290
1.0,740,150.0,51,290
6.0,1028,180.0,51,290
13.0,2153,285.0,51,290
5.0,340,270.0,51,290
1.0,274,105.0,51,290
3.0,274,120.0,51,290
10.0,426,240.0,51,290
3.0,288,270.0,51,290
7.0,264,315.0,51,290
32.0,209,105.0,51,290
2.0,1005,240.0,51,290
47.0,187,225.0,102,290
3.0,187,150.0,102,290
9.0,1576,135.0,102,290
1.0,301,300.0,102,290
17.0,301,240.0,102,290
6.0,301,105.0,102,290
509.0,541,135.0,102,290
7.0,228,270.0,102,290
10.0,2248,285.0,102,290
9.0,2465,75.0,102,290
28.0,944,210.0,102,290
85.0,944,165.0,102,290
73.0,2576,225.0,102,290
53.0,2153,285.0,102,290
15.0,340,165.0,102,290
4.0,1617,135.0,102,290
10.0,274,105.0,102,290
212.0,288,270.0,102,290
15.0,264,255.0,102,290
13.0,1074,195.0,102,290
7.0,1074,300.0,102,290
19.0,2586,90.0,102,290
4.0,1597,165.0,102,290
2.0,1597,210.0,102,290
39.0,1041,210.0,102,290
43.0,1005,210.0,102,290
35.0,1005,180.0,102,290
67.0,187,270.0,154,290
58.0,187,285.0,154,290
7.0,1576,135.0,154,290
1.0,301,300.0,154,290
6.0,301,270.0,154,290
6.0,301,210.0,154,290
26.0,301,315.0,154,290
11.0,301,240.0,154,290
7.0,2465,255.0,154,290
7.0,2465,300.0,154,290
27.0,2465,75.0,154,290
10.0,1626,255.0,154,290
17.0,1069,210.0,154,290
2.0,1069,255.0,154,290
73.0,1069,180.0,154,290
2.0,228,105.0,154,290
61.0,228,315.0,154,290
4.0,2465,300.0,154,290
7.0,2465,285.0,154,290
19.0,2465,75.0,154,290
3.0,944,285.0,154,290
13.0,944,195.0,154,290
5.0,944,270.0,154,290
89.0,2576,75.0,154,290
17.0,2576,225.0,154,290
52.0,1028,345.0,154,290
10.0,1028,165.0,154,290
7.0,2153,285.0,154,290
48.0,274,225.0,154,290
38.0,426,165.0,154,290
4.0,264,105.0,154,290
9.0,2446,75.0,154,290
9.0,2446,240.0,154,290
19.0,2421,255.0,154,290
29.0,2586,90.0,154,290
6.0,2569,90.0,154,290
8.0,1597,315.0,154,290
5.0,1597,165.0,154,290
7.0,1597,255.0,154,290
6.0,2521,120.0,154,290
2.0,1522,315.0,205,290
7.0,187,225.0,205,290
12.0,187,135.0,205,290
7.0,1576,135.0,205,290
42.0,301,300.0,205,290
8.0,301,270.0,205,290
22.0,2465,255.0,205,290
16.0,2465,300.0,205,290
11.0,1626,75.0,205,290
2.0,1626,255.0,205,290
71.0,1069,300.0,205,290
50.0,1069,210.0,205,290
3.0,1069,330.0,205,290
27.0,1069,255.0,205,290
30.0,228,270.0,205,290
7.0,829,285.0,205,290
24.0,2248,225.0,205,290
10.0,2248,285.0,205,290
6.0,2248,345.0,205,290
8.0,2248,75.0,205,290
9.0,2248,315.0,205,290
7.0,2465,255.0,205,290
24.0,2465,285.0,205,290
2.0,944,210.0,205,290
27.0,944,330.0,205,290
27.0,944,270.0,205,290
34.0,2576,315.0,205,290
152.0,740,285.0,205,290
127.0,1028,345.0,205,290
20.0,1028,180.0,205,290
5.0,2153,285.0,205,290
95.0,340,165.0,205,290
3.0,340,270.0,205,290
4.0,274,225.0,205,290
46.0,426,285.0,205,290
22.0,288,105.0,205,290
24.0,288,270.0,205,290
1.0,1074,195.0,205,290
6.0,1074,300.0,205,290
9.0,2446,240.0,205,290
12.0,2421,255.0,205,290
2.0,2586,90.0,205,290
6.0,1597,165.0,205,290
11.0,1989,225.0,205,290
10.0,209,270.0,205,290
9.0,187,105.0,257,290
1.0,187,150.0,257,290
116.0,187,285.0,257,290
10.0,1576,135.0,257,290
19.0,301,300.0,257,290
38.0,301,270.0,257,290
17.0,301,210.0,257,290
3.0,301,165.0,257,290
2.0,301,315.0,257,290
63.0,2465,300.0,257,290
21.0,2465,75.0,257,290
34.0,541,315.0,257,290
3.0,541,285.0,257,290
10.0,1626,255.0,257,290
22.0,1069,210.0,257,290
13.0,1069,255.0,257,290
23.0,1428,300.0,257,290
1.0,228,150.0,257,290
19.0,228,315.0,257,290
270.0,2248,285.0,257,290
2.0,2248,345.0,257,290
3.0,2248,75.0,257,290
20.0,2465,300.0,257,290
16.0,2465,75.0,257,290
14.0,944,210.0,257,290
8.0,944,270.0,257,290
5.0,944,165.0,257,290
3.0,944,165.0,257,290
59.0,1182,315.0,257,290
8.0,1028,180.0,257,290
8.0,340,270.0,257,290
6.0,274,105.0,257,290
22.0,274,285.0,257,290
3.0,274,120.0,257,290
1.0,288,105.0,257,290
2.0,288,270.0,257,290
25.0,264,315.0,257,290
4.0,264,105.0,257,290
1.0,1074,195.0,257,290
19.0,1074,300.0,257,290
1.0,2421,255.0,257,290
2.0,2586,90.0,257,290
7.0,1597,165.0,257,290
11.0,1597,255.0,257,290
3.0,1989,225.0,257,290
18.0,209,120.0,257,290
8.0,209,210.0,257,290
24.0,209,270.0,257,290
5.0,209,105.0,257,290
1.0,1005,210.0,257,290
3.0,1005,180.0,257,290
341.0,1522,270.0,308,290
370.0,187,225.0,308,290
5.0,187,105.0,308,290
357.0,187,270.0,308,290
9.0,267,105.0,308,290
387.0,267,255.0,308,290
246.0,301,300.0,308,290
204.0,301,270.0,308,290
59.0,301,210.0,308,290
120.0,301,240.0,308,290
39.0,2465,225.0,308,290
147.0,2465,255.0,308,290
10.0,2465,75.0,308,290
165.0,541,225.0,308,290
21.0,1069,210.0,308,290
238.0,1428,300.0,308,290
235.0,228,270.0,308,290
244.0,829,285.0,308,290
8.0,2248,225.0,308,290
92.0,2248,285.0,308,290
176.0,2248,315.0,308,290
46.0,944,210.0,308,290
19.0,944,120.0,308,290
140.0,944,330.0,308,290
373.0,944,270.0,308,290
393.0,944,240.0,308,290
24.0,2576,225.0,308,290
176.0,2576,315.0,308,290
22.0,740,225.0,308,290
296.0,740,285.0,308,290
105.0,1028,345.0,308,290
6.0,1028,180.0,308,290
276.0,340,165.0,308,290
468.0,426,240.0,308,290
320.0,288,270.0,308,290
187.0,264,315.0,308,290
13.0,1074,195.0,308,290
294.0,1074,300.0,308,290
173.0,2446,300.0,308,290
67.0,2446,240.0,308,290
29.0,1597,255.0,308,290
8.0,1597,210.0,308,290
36.0,1989,225.0,308,290
44.0,1041,210.0,308,290
89.0,209,210.0,308,290
183.0,1005,315.0,308,290
10.0,1005,210.0,308,290
79.0,1005,240.0,308,290
1.0,187,105.0,0,300
11.0,267,255.0,0,300
6.0,301,195.0,0,300
5.0,2465,255.0,0,300
150.0,541,225.0,0,300
7.0,1069,300.0,0,300
19.0,1069,135.0,0,300
9.0,1069,330.0,0,300
7.0,1069,255.0,0,300
6.0,1069,180.0,0,300
10.0,228,270.0,0,300
3.0,2248,285.0,0,300
9.0,2248,105.0,0,300
16.0,2465,255.0,0,300
44.0,2465,285.0,0,300
55.0,2465,75.0,0,300
2.0,944,195.0,0,300
19.0,944,210.0,0,300
4.0,944,165.0,0,300
91.0,2576,315.0,0,300
13.0,740,285.0,0,300
23.0,1028,345.0,0,300
46.0,1028,180.0,0,300
25.0,274,105.0,0,300
1.0,274,180.0,0,300
96.0,274,120.0,0,300
8.0,1074,300.0,0,300
54.0,2446,300.0,0,300
40.0,2446,75.0,0,300
12.0,2586,90.0,0,300
106.0,1989,225.0,0,300
10.0,209,210.0,0,300
6.0,1005,315.0,0,300
5.0,187,225.0,51,300
5.0,187,105.0,51,300
9.0,267,105.0,51,300
7.0,301,150.0,51,300
12.0,301,300.0,51,300
24.0,301,240.0,51,300
6.0,301,105.0,51,300
7.0,2465,225.0,51,300
16.0,2465,255.0,51,300
6.0,2465,300.0,51,300
18.0,2465,75.0,51,300
78.0,541,225.0,51,300
2.0,1626,75.0,51,300
3.0,1069,255.0,51,300
3.0,228,105.0,51,300
11.0,2248,225.0,51,300
8.0,2248,285.0,51,300
30.0,2248,345.0,51,300
15.0,2248,75.0,51,300
33.0,2465,300.0,51,300
66.0,2465,255.0,51,300
8.0,2465,285.0,51,300
33.0,2465,75.0,51,300
13.0,944,240.0,51,300
20.0,2576,75.0,51,300
2.0,2576,315.0,51,300
18.0,2153,285.0,51,300
31.0,274,105.0,51,300
30.0,426,135.0,51,300
